created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
15-10-2020 0.12,1.32E+18,To all of the #Trump followers! all of the people behind him at his latest rally will have on masks to fool all of us into thinking that all of the rally attendees are wearing a Mask! They are NOT! #COVID19,1,1,Twitter for iPhone,1941292711,Jeffrey fa,jeffreyfarny,"News Junkie,Bowling & Golfing are my Leisure Time Hobbies,Love to Cook!Work to Live! Focus Group Member and Puny Words are my Own! Red Sox/Pats/Bruins Fan! SRU",06-10-2013 15.21,173,USA,39.7837304,-100.4458825,,United States,North America,,,1.30.07
15-10-2020 0.12,1.32E+18,#IVoted #IVotedEarly #Trump #Trump2020 #BidenHarris2020  #HillarysEmails  #ElonMusk #AvengersEndGame  https://t.co/wlxshProix,1,0,Twitter for Android,1.09E+18,mœbius ❍,VespergenikReUp,"thinking, always thinking",22-01-2019 10.18,118,,,,,,,,,1.31.01
15-10-2020 0.12,1.32E+18,#MAGA2020 #KAG2020 #KAG #MAGA #Trump2020 #Trump #TrumpKillsUs #TrumpIsNotWell #VetsAgainstTrump #Veteran #VeteransForTrump #Veteran #LindseyMustGo #MoscowMitch #MoscowMitchTraitor #MitchMcConnell #LindseyGraham https://t.co/IqBi7HariM,0,0,Twitter for Android,2548694162,Sandeep Patel,sandeepppatel,"Villager, Molecular Biology from UC Berkeley, MBA from the Wharton School, living the American dream. A cricket fanatic.",05-06-2014 20.12,91,San Francisco Bay Area ,37.7884969,-122.3558473,San Francisco,United States of America,North America,California,CA,1.31.04
15-10-2020 0.13,1.32E+18,"@MaryBriggs1 Amy is a phenomenon! Trust President Trump to choose the best!
#Trump will never ever choose #KamalaHarris in a million years to be his #VP!
The #TerroristDemocrats have poor choices!
People suffer!",1,1,Twitter for Android,3385804869,@egoyibonwaiwu,egoyibo55,Retired London business woman,21-07-2015 13.20,2467,"England, United Kingdom",52.7954791,-0.5402403,,United Kingdom,Europe,England,ENG,1.32.02
15-10-2020 0.13,1.32E+18,"@CNN @HarrietD428 This is true!

In a related story, #CNN is facing heat for allowing #WolfBlitzer and #MaggieHaberman to continue working for #Trump and help with #2020Election.",11,2,Twitter for iPhone,509543707,🆃🅾🅽🆈 #WearAMask,ToeKneeResist,Used to enjoy tweeting; now I have to delete most of my UNoffensive posts. can’t wait til this year is over! |Atheist | Realist | Misanthrope | Survivor,01-03-2012 1.25,36053, Nashville,36.1622296,-86.7743531,Nashville,United States of America,North America,Tennessee,TN,1.31.08
15-10-2020 0.13,1.32E+18,So do the masked #MAGA supporters understand that the #MAGAMasks behind the #Trump stage are metaphorical in about 10 different ways? https://t.co/08BlHHCkOG,1,0,Twitter for iPhone,8.18E+17,MRScribe,mr_bluetown,"The empty sky, how it tricks the orange potus. Motorcyclist and Poet and Dem. Resist everyday.",08-01-2017 1.09,2314,"Nebraska, USA",41.7370229,-99.5873816,,United States of America,North America,Nebraska,NE,1.32.09
15-10-2020 0.13,1.32E+18,"#TrumpVirusDeathToll275K &amp; rising when all #Americans killed by #TrumpVirus are counted. #Trump &amp; #GOPDeathCult have been hiding #Covid deaths as pneumonia cases for months-see TX, FL, etc. People died alone &amp; scared, without family. #ProsecuteThemAll #VoteBidenHarris #VoteBlue https://t.co/BxeGDQkaDk",0,0,Twitter for iPhone,1.01E+18,Athena_Speaks,SpeaksAthena,Historian. Philosopher. Feminist. Advocate. Human. #VoteBlueNoMatterWho #BidenHarris2020 #WearADamnMask #BeKind,14-06-2018 23.48,1639,,,,,,,,,1.32.06
15-10-2020 0.13,1.32E+18,"Trump blasts Facebook, Twitter for censoring article critical of Biden https://t.co/fxOyGdIrSn #World #DonaldTrump #UnitedStates",0,0,dlvr.it,8.85E+17,24matins.uk,24matins_uk,Mainstream-Media. @24matins,12-07-2017 14.07,2490,"Angleterre, Royaume-Uni",52.7954791,-0.5402403,,United Kingdom,Europe,England,ENG,1.33.03
15-10-2020 0.13,1.32E+18,"#Trump : Joe Biden doit immédiatement divulguer tous les courriels, réunions, appels téléphoniques, transcriptions et documents liés à sa participation aux affaires de sa famille et au trafic d'influence dans le monde entier ! https://t.co/v7ASCe09iQ",18,11,Twitter Web App,1.15E+18,𝗯𝗿𝘂𝗻𝗼lp,brunolp30,"Rédacteur éditorialiste freelance, Animateur radio, Psychosociologue Coach TeamBuilding  #Trump2020 #VenezuelaLibre",18-07-2019 1.06,2360,France,46.603354,1.8883335,,France,Europe,,,1.33.07
15-10-2020 0.13,1.32E+18,"@chipfranklin Amy Coathanger Barrett
💀☠️💀☠️💀☠️💀☠️💀
Taking women back to the 50s
#Trump it's all about HIM!!
#TrumpProjection
#America 
#AmericaOrTrump 
#AmericaNeedsPennsylvania 
#Dump reckless #Trump
#TrumpIsALaughingStock 
#TrumpVirusDeathToll215K 
#TrumpCrimeFamily 
#TrumpTaxes https://t.co/jIjE6aBMaX",1,0,Twitter Web App,386395062,t Logan,greeneyes3470,"I Really am a nice person,  but Trump makes my horns show!",07-10-2011 6.35,263,,,,,,,,,1.34.01
15-10-2020 0.13,1.32E+18,"@IivarinenOskari @PekkaPeltonen1 #Trump ja Marinin #COVID19-#politiikka samanlaista, yhteinen nimittäjä #maski-viha lisäksi on #laumasuoja #TrumpCovid19 
Marin luotti #salminen #tegnell vaikka paljastui suunnitelma lapsia levittää #koronafi koulu, medialle valehdeltiin, #lapset ei tartuta
https://t.co/CtBDkwuLPn https://t.co/JskaaZoK21",1,0,Twitter Web App,765162589,🇫🇮Pollo Verde🇮🇹GreenThaifood🇹🇭แกงเขียวหวานไก,GreenThaifood,"Green Chicken Thaifood Street Kitchen 
Green Curry & Vegan Restaurant Day

🇫🇮Restauranday Green Curry Chicken Vihreä Kana
Gaeng Keow Wan Gai🇹🇭Green Thaifood",18-08-2012 6.00,1439,"Bangkok Thailand, Helsinki Fin",60.16952,24.93545,,Finland,Europe,Uusimaa,,1.34.04
15-10-2020 0.13,1.32E+18,I witnessed voter fraud in Ohio! Fighting for #Trump! Re-tweet this!!! Get this out! #Ohiovotingfraud!,0,0,Twitter for iPhone,543665260,grammy2020,95_patti,Proud #ChildofGod #Christian #Conservative #SmallBusinessOwner #wife #mother #grammy #ProLife Strong in my beliefs and ready to let anyone hear my opinions,02-04-2012 19.21,40,,,,,,,,,1.34.08
15-10-2020 0.13,1.32E+18,"Like the media, Facebook no longer even pretends to be unbiased. Their blind hatred of Trump and democracy is obvious #BidenGate #Trump2020Landslide #Facebook #democracy #Democrat #FakeNews #HunterBiden #LiberalismIsAMentalDisorder #HunterBidenEmails #BidenCrimeFamily #Trump https://t.co/a2qnjKkemb",3,0,Twitter for iPad,4928016933,M H,MH88490684,,18-02-2016 15.06,11,,,,,,,,,1.35.02
15-10-2020 0.13,1.32E+18,"If #Trump can lower drug prices, why has it not done it is a fair question. https://t.co/68vwauQtrf",0,0,Twitter Web App,335540727,"Elaine McFadden, MPH",smarthealthtalk,"Elaine McFadden, MPH, RD Host Smart Health Talk KCAA Radio 106.5 FM Tuesday's 4:00 PM PST Listen on radio, internet, cell. More nutritional bang for your buck.",14-07-2011 21.01,707,"Redlands, California",34.055735,-117.1888961,,United States of America,North America,California,CA,1.35.05
15-10-2020 0.13,1.32E+18,"#Trump is immune, recovered so quickly! #COVID19 is helpless! 😎🥰 https://t.co/Q1YynhHInU",0,0,Twitter Web App,387324647,L_Lily,Ljubica48,"Croatian patriot 🇭🇷, Katalonija nije Španjolska, anti globalist",08-10-2011 21.12,1239,,,,,,,,,1.35.09
15-10-2020 0.13,1.32E+18,"https://t.co/yQzQI8viY6 CAN YOU BELIEVE IT?!?! ANTIFA!! 😡😡😡 

#ANTIFA #MAGA #KAG #DonaldTrump #AntifaTerrorists",0,0,Twitter for iPhone,1.28E+18,DTTC2020,dttc2020,Any and everything to do with the new movie: Donald Trump the Chosen coming out October 4th 2020!,24-06-2020 19.56,0,,,,,,,,,1.36.03
15-10-2020 0.13,1.32E+18,"#BidenEmails reveals how #CrackHeadHunterBiden introduced Ukrainian businessman to his father, then Vice President .@JoeBiden of the .@BarackObama administration

#CrookedJoeBiden
#LiarJoeBiden
#BidenFamilyCrooks 

#Trump2020
#TrumpNowMoreThanEver
#Trump

https://t.co/NmbKTCECOl",1,1,Twitter for Android,59547383,Aaron 🇺🇸 🇻🇦 🕆,AJG_is_me,"Give a man a fish and you feed him for a day.
Deport that man because he is illegal and you don't have to feed him or his anchor babies again!",23-07-2009 18.31,58,"USA, the GREATEST Country!",,,,,,,,1.36.07
15-10-2020 0.13,1.32E+18,"#Trump 

""Vous êtes un grand État pour moi""   le Pdt Trump à  Des Moines dans l'lowa.  
#TrumpRallyDesMoines https://t.co/zUXDGPdc0A",4,6,Twitter for Android,7.71E+17,Samsonite07,kleensamsonite,"🇮🇱🇺🇸🇨🇿 God Before!! Pro-TRUMP-POUTINE-Bolsanaro-ISRAËL- Anti-UE  
Blocked  by Sellin, Henneton,Clemenceau, Araud, Faiche,Corbe,'Braana ,Haim,...😂",01-09-2016 21.38,3847,Costa Rica,10.2735633,-84.0739102,,Costa Rica,North America,,,1.37.00
15-10-2020 0.13,1.32E+18,"#Barron , hijo menor de #Trump también contrajo el COVID-19  https://t.co/K7dSOzRJl7",1,0,Twitter for iPhone,237862227,Raúl Sánchez Carrillo,scarrillotv,"Periodista de prensa escrita, radio, televisión e internet.",13-01-2011 20.24,9099,México,19.4326296,-99.1331785,Mexico City,Mexico,North America,,,1.37.04
15-10-2020 0.13,1.32E+18,"The polls tell us #Biden is winning by a landslide, but no one turns out for his events and apart from ""he's not Trump"" no one in his camp can come up with a reason to vote for him. Tens of thousands turn out for #Trump every day. #TrumpLandslide2020 #MAGA #POTUS https://t.co/o0ek7D4RRe",3,1,Twitter Web App,125873258,Antonio Graceffo,Brooklynmonk,"Dr. Antonio Graceffo, PhD, China MBA is a China economist , the author of Beyond the Belt and Road: China's Global Expansion and The Wrestler's Dissertation",24-03-2010 3.54,2138,"Ulaanbaatar, Mongolia",47.9184676,106.9177016,Ulaanbaatar,Mongolia,Asia,,,1.37.08
15-10-2020 0.13,1.32E+18,@thehill Barrett is looking to TAKE the seat of The  #NotoriousRBG!🤦🏻‍♀️THIS is to whom #tRuMp and the #CorruptAndComplicitGOP are giving RBG's seat to!?! Someone who Cannot even remember the 5 freedoms of the #FirstAmendment and she's a judge!?! 😳#BidenHarrisToSaveAmerica,0,0,Twitter Web App,34485962,Mrs. Hernandez-Canales,oyuki8,♊️😈 💯🇲🇽-🇺🇸,23-04-2009 1.47,157,"Phoenix, AZ",33.4484367,-112.0741417,Phoenix,United States of America,North America,Arizona,AZ,1.38.02
15-10-2020 0.13,1.32E+18,"In Iowa, They are playing @PhilCollinsFeed IN THE AIR TONIGHT at a #Trump Rally  :O 
#PhilCollins you okay with that ???",2,1,Twitter for Android,19616686,Bylli Crayone,BylliCrayone,Singer/Songwriter.,27-01-2009 21.11,9161,"Lawrence, MA",,,,,,,,1.38.05
15-10-2020 0.14,1.32E+18,"@realDonaldTrump @nypost Bc it’s garbage #RudyColludy &amp; Co cooked up. Desperate to give Trump his Oct surprise! 😆 Extorting Zelensky failed, Rudy’s Solomon plot failed, your DOJ hit jobs failed... gotta do something, right?! NYPost has no standards thus no problem printing fake or stolen shit. #Trump",0,0,Twitter for iPhone,247415995,B,CheezyDaBadassy,"Politics, Comedy, Law, Science/Medicine, Music, Sports, Animals... 💜💛🐾",04-02-2011 19.08,108,,,,,,,,,1.38.09
15-10-2020 0.14,1.32E+18,#DOJ would rather protect #Whitmer than #Trump! https://t.co/KsDTDaIaXC,0,0,Twitter Web App,138870199,BIBLE MAN ✝️ Jesus' Rapture The Last Day John 6:40,acceptjesusnow,Jesus' #Rapture Prophecy The Last Day. This is the only correct explication of the Rapture ever published. https://t.co/qvS2JBo4l4,30-04-2010 21.28,2589,"Hemet, California  ",33.7475203,-116.9719684,,United States of America,North America,California,CA,1.39.03
15-10-2020 0.14,1.32E+18,"Looking at the 2016 #ElectionDay  impact on #Bitcoin  valuation, it's strange and funny to see the headlines stating #BTC ""SURGED"" a whopping $30 following the results.
I think another 4 years of #DonaldTrump could benefit the immediate price this year as well. Thoughts?",0,0,Twitter Web App,1.24E+18,Taylor White,Morphlo,"Blockchain Enthusiast | Visionary | 
Web & GFX Design - E-Commerce - Metaphysics - Futurism - Finding Tribe",20-03-2020 2.01,31,"Tampa, Florida",27.9477595,-82.458444,Tampa,United States of America,North America,Florida,FL,1.39.06
15-10-2020 0.14,1.32E+18,"@realDonaldTrump @nypost @realDonaldTrump's #businesspartners allegedly involved in #HumanTrafficking (illegally shipping #humanbeings).  #VOTE @JoeBiden. 
#Trump #TrumpHumanTrafficking #HumanRightsViolations
 https://t.co/0xoR8HyFn3",0,0,Twitter for Android,154575212,Andrew,Ghandijie,,11-06-2010 16.31,251,,,,,,,,,1.40.00
15-10-2020 0.14,1.32E+18,#CNNSOTU #JoeBiden #Twitter #FoxNews #MSNBC #DonaldTrump https://t.co/OBqBUTZPnS,0,0,Twitter for Android,1.31E+18,Patrick Blue,Patrick89072231,,02-10-2020 11.15,0,,,,,,,,,1.40.04
15-10-2020 0.14,1.32E+18,"L'aveva detto #Trump che la campagna elettorale cominciava il 15 Ottobre!
@cris_cersei @whenredisblack https://t.co/0glzFGrkHb",1,0,Twitter Web App,122733775,"#Maverick, #4NonniItaliani, gli altri... vedremo",Comemigirano,"È Italiano chi ha #4NonniItaliani ...
per gli altri bisognerà valutare caso per caso!

Da Italiani eravamo brava gente... 
#LetsGoBackToItaly",13-03-2010 18.18,2074,"Winter Park, FL USA",28.5977707,-81.3510264,,United States of America,North America,Florida,FL,1.40.08
15-10-2020 0.14,1.32E+18,"Comedian #NoelCasler worked with #Trump on the tv show,  TheApprentice. 
He says that #Trump #SNORTS  #Adderall to get high, then takes downers. 
A couple of times a chunk of white stuff did fly from Trump's nose?? Drug issue? https://t.co/mkMFKoZ55f",3,1,Twitter Web App,17100498,MaryC3,MaryC3,Retired editor,01-11-2008 13.56,869,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,1.41.01
15-10-2020 0.14,1.32E+18,"#Twitter #Trump 
#censorship https://t.co/W5cC1Ic5Ib",1,1,Twitter for Android,1.21E+18,WTH...,WTH_inthe,,05-01-2020 23.25,44,,,,,,,,,1.41.05
15-10-2020 0.14,1.32E+18,Ivanka #trump why do u think they call him the Orange Clown https://t.co/PJTiRYp5aV,0,0,Twitter for iPhone,2746966899,lindameyers,lindammeyrs2001,traditional Indigenous Beader I am taking the summer off to build stock and try some new patterns of other Indigenous nations,19-08-2014 2.35,82,Boring Or,,,,,,,,1.41.09
15-10-2020 0.14,1.32E+18,"#Trump: They always ask me such hard questions! Everybody else gets easy, but the things they ask me, you couldn't even. It's so complicated.

In the one debate so far Trump was literally asked ""which parts of the environment do you like?""",2,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 5.56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,1.42.03
15-10-2020 0.14,1.32E+18,"Not a mask to be seen in the crowd, except behind #Trump where the cameras will show. I mean, sneaky much??? 🙄 https://t.co/68FNe0FaPo",0,0,Twitter for iPhone,3407208072,AmyP1229,AmyP1229,"Wife, Mama, RN, and Dog and twin kitty Mom ❤️",31-08-2015 20.21,41,,,,,,,,,1.42.06
15-10-2020 0.14,1.32E+18,"@rose_recovery @JohnWDean We all are. #Trump never will. He can't piss off his buddy, Putin.",0,0,Twitter for Android,1.23E+18,CJ 💙❄🌊,CJCeruleanlady,"Retired Psychologist. Proud Democrat. PNW girl. Mom, wife, proud sister of an Airforce Veteran. Dog Mom to a lovable, black Lab. #BidenHarris2020",02-03-2020 20.29,503,,,,,,,,,1.43.00
15-10-2020 0.14,1.32E+18,Might be the last time I watch @MSNBC unless they change the time of #Trump's #TownHall. https://t.co/lQpgiCpsaD,0,0,Twitter Web App,1486671996,"Caveat, but you can call me Mavis. (BidenHarris)",Sais_Queen,"Fan of: Xena, OUAT, & much more.  Truth Seeker.  🌊 VoteBlue. (No Lists please).",06-06-2013 3.19,222,,,,,,,,,1.43.04
15-10-2020 0.14,1.32E+18,"When #DonTheCon #DonaldTrump says, ""You know it and I know it,"" will @SavannahGuthrie have the wherewithal to stand up and say, ""No, Mr #President I do not know it?""
We'll soon find out @LeftAction @morningmika https://t.co/mcBS84ib0h",1,0,Twitter Web App,20749751,Bob RJ Abrams,RJ1340,,13-02-2009 5.17,285,Chicago USA,,,,,,,,1.43.08
15-10-2020 0.15,1.32E+18,"@abhijitmajumder Let’s not forget @newyorkpost is owned by #Trump ally Rupert Murdoch, who has a long and checkered history of influencing elections in UK and Australia with his gutter press. Don’t believe the hype.. #UkraineJoe #MAGA2020 #USElection2020",2,0,Twitter for iPhone,466420208,Kevan Sangster,KevanSangster,"Freelance journalist with a passion for sport & current affairs. Independent journalism is vital, views are my own. Contribute at https://t.co/deqwAk29D1",17-01-2012 11.35,358,"Brisbane, Australia",-27.4689682,153.0234991,Brisbane City,Australia,Oceania,Queensland,QLD,1.44.01
15-10-2020 0.15,1.32E+18,"Le président #Trump s'insurge contre Twitter qui a suspendu le compte de Kayleigh McEnany @PressSec, attachée de presse de la Maison Blanche https://t.co/y5ZQmDiZSd",18,8,Twitter Web App,1.15E+18,𝗯𝗿𝘂𝗻𝗼lp,brunolp30,"Rédacteur éditorialiste freelance, Animateur radio, Psychosociologue Coach TeamBuilding  #Trump2020 #VenezuelaLibre",18-07-2019 1.06,2360,France,46.603354,1.8883335,,France,Europe,,,1.44.09
15-10-2020 0.15,1.32E+18,"i cant think of a better way for trump to show how he hates seniors, oh wait, hes killed hundreds of thousands of seniors with his disastrous pandemic response. 

a covid death is a lonely one, you cant be with your family to ease your passing. 

fuck #trump https://t.co/wHFl8DnKe7",2,0,Twitter Web App,1.11E+18,Bora,Bora69420,"low-key a socialist

Tyler, The Creator and Yeezy stan

Every Wednesday is Woo Back Wednesday

""Ceci n'est pas une pipe.""
-René Magritte

He/Him",18-03-2019 22.05,67,"New York, New York",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,1.44.05
15-10-2020 0.15,1.32E+18,"अमेरिका की हार्वर्ड यूनिवर्सिटी की रिसर्च: कोरोना से रिकवर होने के बाद 4 माह तक बनी रहती हैं एंटीबॉडीज, ट्रम्प का जिंदगीभर एंटीबॉडीज बने रहने का दावा हुआ खारिज https://t.co/aij7TFddQ2 #CoronaUpdatesOnBhaskar #COVID19 #DonaldTrump #antibodies @WHO  @Vibhanw18",3,1,Twitter for Android,2614885885,VIBHA UPADHYAY NEWS 18 Bihar & JH - FC,kundanbharti34,"I invest In People & Great Ideas | Chasing My Dreams | Loving ❤ To Fly ✈High | Views Are Personal | Dil Se Hindustani 🇮🇳🌟 | Live, Love & Laugh | Origin BIHAR",10-07-2014 5.40,397,New Delhi,28.6138954,77.2090057,New Delhi,India,Asia,Delhi,DL,1.45.02
15-10-2020 0.15,1.32E+18,@thereidout @maddow @DanRather  Should one be entitled of free health care when one goes to #trump #HerdInfection rally and ends up in #ICU Should #Medicaid use facial recognition to identify it's self-afflicted indebted recipients? https://t.co/BzzXzmw8y4,0,0,Twitter Web App,1.31E+18,Alain Dardar,AlainDardar,I will always say it the way it is... This is the way....,22-09-2020 3.03,5,"Bronx, NY",40.8506558,-73.8665241,New York,United States of America,North America,New York,NY,1.45.06
15-10-2020 0.15,1.32E+18,🥳 Donald #Trump vs. Joe #Biden Wahldebatte - #Schwäbisch https://t.co/iI5gFHVGJU via @YouTube,3,0,Twitter for iPhone,1.21E+18,Boris,borismtlr,🇪🇺🇩🇪🇷🇸 | Project Manager & Engineer | Still learning...🚀 #balkanborn #ThinkingInSystems | Nehmt euch mal nicht so ernst...,18-12-2019 19.10,82,"Stuttgart, Deutschland",48.7784485,9.1800132,Stuttgart,Germany,Europe,Baden-Württemberg,BW,1.46.00
15-10-2020 0.15,1.32E+18,#Trump outmaneuvers Grandpa Groper #JoeBiden and liberal babies at #NBC are crying along with liberals living in mommy's basement across the country.  https://t.co/mnqGHdDZqM,1,0,Twitter Web App,350903254,khnfri,khnfri,A free man and successful small business owner that hopes he can help keep America from turning into yet another failed social democracy.,08-08-2011 13.56,361,,,,,,,,,1.46.04
15-10-2020 0.15,1.32E+18,"@sxwxgirl1 @yashar Lock yourself, #Covid19 will get you! #Trump recovered quickly and looks very strong and healthy!",0,0,Twitter Web App,387324647,L_Lily,Ljubica48,"Croatian patriot 🇭🇷, Katalonija nije Španjolska, anti globalist",08-10-2011 21.12,1239,,,,,,,,,1.46.07
15-10-2020 0.16,1.32E+18,"#Trump is trying to make fun of Joe wanting to raise his hand about something and then says ""I dunno about that. How about the fracking thing? Let's talk about fracking.""

You just like the word. You don't actually know what it means.",0,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 5.56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,1.47.01
15-10-2020 0.16,1.32E+18,@mrlegit420 Te bloquea a ti pero al presidente #Trump le Twittea y le Twittea _ uff _ es incansable.,0,0,Twitter for Android,2970802991,Grace.,ValodiaTropical,,10-01-2015 3.00,277,"Miami, FL",25.7741728,-80.19362,Miami,United States of America,North America,Florida,FL,1.47.05
15-10-2020 0.16,1.32E+18,"@Black_Action Newsflash genius: neither Biden nor Harris lock black people up in cages, and ""Cube"" isn't advocating for Black People. Not working with #trump. He's just destroying his credibility with his own people by allowing himself to be used. #VoteBiden",6,2,Twitter Web App,7.87E+17,NormallyCivilizedDawn,RockyMtnCivil,"Compassionate liberal but don't fvck with me, anti #racist, #WOC,  #conscious in the real sense, #Resist, #VoteBlue, ✝, Ally, Gardener, Designer🎶🎨",15-10-2016 22.00,4281,,,,,,,,,1.47.09
15-10-2020 0.16,1.32E+18,"Under Section 230 Twitter and Facebook limit Rudy Giuliani inspired fake email published by New York Post as an effort to harm #JoeBiden, as #trump administration continues to cheat in 2020 election, hoping to protect donald trump for four more years from criminal prosecution.",0,0,Twitter Web App,342789658,conexión,MagnumForamen,☘️ perfervid | ⚖️ | All unfolding from the influence within ☘️,26-07-2011 15.49,3774,United States,39.7837304,-100.4458825,,United States,North America,,,1.48.02
15-10-2020 0.16,1.32E+18,@blueheartedly No doubt about it. Who knows what conversation #Trump had with her?,1,0,Twitter for iPad,18558979,Michael McNab,MichaelMcNab,Presently dealing with lung cancer. #VoteBlue,02-01-2009 18.47,890,USA,39.7837304,-100.4458825,,United States,North America,,,1.48.06
15-10-2020 0.16,1.32E+18,🚫#TRUMP 🚫,0,0,Twitter for Android,49090828,George M Shelton Sr,gshelton1,"Graduated from Athens High   joined the #Marines then the #NationalGuard  
#DesertStorm 
#Retired  
#DisabledVeteran
#blackTop1
#1SG
#GramFam
🚫 #trump",20-06-2009 19.19,868,"Athens, Louisiana",32.6504281,-93.025717,,United States of America,North America,Louisiana,LA,1.49.00
15-10-2020 0.16,1.32E+18,"President @realDonaldTrump:

“With your help, your devotion, and your drive, we are going to keep on working, we are going to keep on fighting, and we are going to keep ON WINNING!

We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD!”

#MAGA
#Trump https://t.co/l30UfLMkWx",1,0,Twitter for iPhone,1.28E+18,God ✝️ Bless ✝️ America 🇺🇸,WayLightTruth,“Blessed is the nation whose God is the Lord.” (Psalm 33:12) @POTUS @realDonaldTrump #MAGA2020 https://t.co/pxgHBYfioR #MAGA,13-07-2020 17.51,78,,,,,,,,,1.49.04
15-10-2020 0.16,1.32E+18,"#MAGA RALLY IN OHIO NOW: #Trump removes his tie &amp; puts on a #MakeAmericaGreatAgain hat: ""Oh, I feel so much better!"" https://t.co/FkNa2i3hyG",0,0,Twitter Web App,1.24E+18,JKJ 🧢,__JKJ__,"As long I understand my pocket money isn't forever, I understand my life isn't forever. Do something virtue for another, we'll remember you forever.",22-03-2020 13.10,60,USA,39.7837304,-100.4458825,,United States,North America,,,1.49.07
15-10-2020 0.16,1.32E+18,"The new single from Demi Lovato, #CommanderInChief is causing quite the uproar on social media after calling out #DonaldJTrump.

@LizPerkin has everything you need to know about @ddlovato standing up for her music: https://t.co/LqttaRl47W

#DemiLovato #music #Trump",1,1,Twitter for iPhone,174369819,AfterBuzz TV,afterbuzztv,"The ESPN of TV Talk•Created by @MariaMenounos & @Undergaro with a vision to serve TV super-fans anytime, anywhere•Sister Networks: @bhlonline & @thepopcorntalk!",03-08-2010 19.28,40376,"Hollywood, CA",34.0980031,-118.329523,Los Angeles,United States of America,North America,California,CA,1.50.01
15-10-2020 0.16,1.32E+18,#Trump https://t.co/JAr6uFetTa,1,1,Twitter Web App,1.08E+18,Cheryl,Cheryl84037124,,10-01-2019 15.34,49,,,,,,,,,1.50.05
15-10-2020 0.16,1.32E+18,"#Trump: It's never gonna be the end for us, is it.

Crowd: *cheers*

Me: That's...ominous.",2,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 5.56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,1.50.08
15-10-2020 0.16,1.32E+18,People don’t realize #Trump  and the #GOP fvcked up the #country for next 100 years.  #VOTE #VoteThemAllOut,0,0,Twitter for iPhone,1287666877,Mai,lucyjoe28,🇭🇹 Mom of Four👩🏽👩🏽🙎🏾‍♂️🙎🏾‍♂️💍🐈 Extraordinaire. Child of GOD. PhD in Filtering Fake People. CAPRICORN ♑️ Fibromyialgia #meToo  survivor,22-03-2013 3.47,327,NYC,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,1.51.02
